config_name,dataset_name,filename,target,model,explanation,roc_auc_score
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,3,XCM_pytorch,XCM-2D,0.8373590982286634
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,IG,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,GS,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,FA,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,FP,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,OS,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,DM,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0050.txt,4,XCM_pytorch,XCM-2D,0.857469512195122
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,IG,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,GS,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,FA,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,FP,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,OS,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,DM,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,1,XCM_pytorch,XCM-2D,0.8421052631578948
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,IG,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,GS,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,FA,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,FP,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,OS,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,DM,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,2,XCM_pytorch,XCM-2D,0.7744360902255639
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,IG,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,GS,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,FA,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,FP,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,OS,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,DM,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,XCM_pytorch,XCM-2D,0.7707390648567118
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,IG,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,GS,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,FA,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,FP,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,OS,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,DM,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,XCM_pytorch,XCM-2D,0.6980360065466449
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,IG,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,GS,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,FA,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,FP,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,OS,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,DM,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,4,XCM_pytorch,XCM-2D,0.6259426847662143
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,IG,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,GS,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,FA,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,FP,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,OS,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,DM,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,XCM_pytorch,XCM-2D,0.9303030303030304
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,IG,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,GS,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,FA,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,FP,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,OS,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,DM,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,XCM_pytorch,XCM-2D,0.8924242424242426
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,IG,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,GS,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,FA,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,FP,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,OS,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,DM,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,XCM_pytorch,XCM-2D,0.9116743471582182
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,IG,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,GS,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,FA,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,FP,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,OS,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,DM,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,XCM_pytorch,XCM-2D,0.8808777429467085
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,IG,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,GS,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,FA,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,FP,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,OS,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,DM,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,XCM_pytorch,XCM-2D,0.907312925170068
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,IG,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,GS,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,FA,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,FP,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,OS,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,DM,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,XCM_pytorch,XCM-2D,0.8414634146341462
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,IG,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,GS,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,FA,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,FP,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,OS,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,DM,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,XCM_pytorch,XCM-2D,0.7879699248120301
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,IG,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,GS,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,FA,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,FP,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,OS,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,DM,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,XCM_pytorch,XCM-2D,0.7356589147286822
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,IG,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,GS,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,FA,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,FP,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,OS,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,DM,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,3,XCM_pytorch,XCM-2D,0.7317073170731707
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,IG,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,GS,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,FA,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,FP,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,OS,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,DM,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0173.txt,4,XCM_pytorch,XCM-2D,0.7426086956521739
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,IG,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,GS,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,FA,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,FP,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,OS,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,DM,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0197.txt,0,XCM_pytorch,XCM-2D,0.5894736842105263
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,IG,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,GS,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,FA,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,FP,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,OS,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,DM,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,XCM_pytorch,XCM-2D,0.7291666666666666
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,IG,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,GS,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,FA,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,FP,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,OS,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,DM,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,XCM_pytorch,XCM-2D,0.8513719512195123
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,IG,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,GS,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,FA,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,FP,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,OS,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,DM,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,2,XCM_pytorch,XCM-2D,0.5739329268292683
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,IG,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,GS,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,FA,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,FP,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,OS,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,DM,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,XCM_pytorch,XCM-2D,0.8445945945945945
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,IG,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,GS,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,FA,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,FP,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,OS,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,DM,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0035.txt,0,XCM_pytorch,XCM-2D,0.7356060606060605
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,IG,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,GS,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,FA,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,FP,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,OS,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,DM,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,XCM_pytorch,XCM-2D,0.8123123123123124
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,IG,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,GS,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,FA,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,FP,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,OS,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,DM,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0027.txt,4,XCM_pytorch,XCM-2D,0.509009009009009
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,IG,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,GS,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,FA,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,FP,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,OS,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,DM,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0124.txt,0,XCM_pytorch,XCM-2D,0.6206896551724138
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,IG,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,GS,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,FA,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,FP,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,OS,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,DM,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,0,XCM_pytorch,XCM-2D,0.8547826086956521
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,IG,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,GS,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,FA,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,FP,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,OS,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,DM,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,1,XCM_pytorch,XCM-2D,0.8636363636363636
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,3,XCM_pytorch,IG,0.8358333333333333
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,3,XCM_pytorch,GS,0.8358333333333333
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,3,XCM_pytorch,FA,0.8358333333333333
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,3,XCM_pytorch,FP,0.8358333333333333
xcm_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0121.txt,3,XCM_pytorch,OS,0.8358333333333333
